step,cap_deg,raw_th_c_d,raw_th_c_p,raw_th_ny_d,raw_th_ny_p,raw_th_py_d,raw_th_py_p,raw_ix_c_d,raw_ix_c_p,raw_ix_ny_d,raw_ix_ny_p,raw_ix_py_d,raw_ix_py_p,raw_mi_c_d,raw_mi_c_p,raw_mi_ny_d,raw_mi_ny_p,raw_mi_py_d,raw_mi_py_p,raw_ri_c_d,raw_ri_c_p,raw_ri_ny_d,raw_ri_ny_p,raw_ri_py_d,raw_ri_py_p,filt_th_c_d,filt_th_c_p,filt_th_ny_d,filt_th_ny_p,filt_th_py_d,filt_th_py_p,filt_ix_c_d,filt_ix_c_p,filt_ix_ny_d,filt_ix_ny_p,filt_ix_py_d,filt_ix_py_p,filt_mi_c_d,filt_mi_c_p,filt_mi_ny_d,filt_mi_ny_p,filt_mi_py_d,filt_mi_py_p,filt_ri_c_d,filt_ri_c_p,filt_ri_ny_d,filt_ri_ny_p,filt_ri_py_d,filt_ri_py_p,lvl_th_c_d,lvl_th_c_p,lvl_th_ny_d,lvl_th_ny_p,lvl_th_py_d,lvl_th_py_p,lvl_ix_c_d,lvl_ix_c_p,lvl_ix_ny_d,lvl_ix_ny_p,lvl_ix_py_d,lvl_ix_py_p,lvl_mi_c_d,lvl_mi_c_p,lvl_mi_ny_d,lvl_mi_ny_p,lvl_mi_py_d,lvl_mi_py_p,lvl_ri_c_d,lvl_ri_c_p,lvl_ri_ny_d,lvl_ri_ny_p,lvl_ri_py_d,lvl_ri_py_p,tot_th,tot_ix,tot_mi,tot_ri
165,141.653,0.28815,0.00114,1.64946,1.40926,0.00000,0.52759,4.03578,0.03794,0.01215,0.00461,0.00000,0.00000,0.01593,0.00007,0.00000,0.17712,1.52913,0.41474,0.00000,0.81965,0.00000,0.00000,0.49575,0.78213,0.20551,0.00263,0.50762,1.77826,0.00000,1.00065,4.36024,0.07225,0.04846,0.01197,0.00000,0.00000,0.08367,0.00086,0.04334,0.24421,0.87460,0.45757,0.00000,0.73092,0.00000,0.00000,0.32357,1.25024,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.87560,4.09047,2.13700,2.09754
166,141.871,0.00000,0.00104,1.99089,1.63367,0.00000,0.56593,3.97978,0.05279,0.01719,0.00481,0.00000,0.00000,0.25909,0.00039,0.00000,0.43185,1.61270,0.86541,0.00000,1.34019,0.00000,0.00000,2.02264,1.36504,0.14385,0.00215,0.95260,1.73488,0.00000,0.87024,4.24611,0.06642,0.03908,0.00982,0.00000,0.00000,0.13630,0.00072,0.03034,0.30050,1.09603,0.57992,0.00000,0.91370,0.00000,0.00000,0.83329,1.28468,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.19153,4.05458,3.16944,4.72788
167,141.829,0.00000,0.00226,0.00000,3.01841,0.00000,0.80215,3.50892,0.06105,0.02261,0.00450,0.00000,0.00000,0.80704,0.00046,0.00000,0.25130,0.61686,0.67707,0.00000,1.73971,0.00000,0.00000,4.00440,1.95585,0.10070,0.00218,0.66682,2.11994,0.00000,0.84981,4.02495,0.06481,0.03414,0.00823,0.00000,0.00000,0.33752,0.00064,0.02124,0.28574,0.95228,0.60907,0.00000,1.16150,0.00000,0.00000,1.78462,1.48603,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3.82282,3.59709,2.35273,7.69996
168,143.573,0.00000,0.00438,0.00000,5.62036,0.00000,0.75073,3.18653,0.11396,0.01810,0.00611,0.00000,0.00000,0.30300,0.00059,0.00000,0.13166,0.15203,0.36887,0.00000,3.88609,0.00000,0.00000,0.00000,1.48880,0.07049,0.00284,0.46677,3.17007,0.00000,0.82009,3.77342,0.07955,0.02933,0.00759,0.00000,0.00000,0.32716,0.00063,0.01487,0.23951,0.71221,0.53701,0.00000,1.97888,0.00000,0.00000,1.24924,1.48686,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.37547,3.32469,0.95614,5.37489
169,145.055,0.00000,0.00421,0.00000,6.28912,0.00000,0.73513,3.23710,0.13453,0.02063,0.00646,0.00000,0.00000,0.00000,0.00068,0.00000,0.35731,0.17541,0.37299,0.00000,4.82613,0.00000,0.00000,0.00000,2.12845,0.04934,0.00325,0.32674,4.10578,0.00000,0.79460,3.61253,0.09604,0.02672,0.00725,0.00000,0.00000,0.22901,0.00064,0.01041,0.27485,0.55117,0.48780,0.00000,2.83305,0.00000,0.00000,0.87447,1.67934,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,7.02847,3.39872,0.90639,6.95458
170,146.864,0.00000,0.01247,0.00000,4.95821,0.00000,1.95921,3.34260,0.11979,0.25252,0.00307,0.00000,0.00000,0.00000,0.00198,0.00000,2.25146,0.06694,1.90193,0.00000,0.00000,0.00000,0.00000,0.00000,3.63755,0.03454,0.00602,0.22872,4.36151,0.00000,1.14398,3.53155,0.10317,0.09446,0.00600,0.00000,0.00000,0.16031,0.00104,0.00728,0.86784,0.40590,0.91204,0.00000,1.98314,0.00000,0.00000,0.61213,2.26680,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6.92988,3.71799,4.22232,3.63755
171,148.611,0.00000,0.00733,0.00000,5.08998,0.00000,1.90170,1.95440,0.08182,1.00778,0.00233,0.00000,0.00000,0.00000,0.00121,0.00000,0.79451,0.00000,0.74412,0.00000,0.00000,0.00000,0.00000,0.00000,2.76731,0.02418,0.00641,0.16010,4.58005,0.00000,1.37130,3.05841,0.09677,0.36845,0.00490,0.00000,0.00000,0.11222,0.00109,0.00510,0.84584,0.28413,0.86167,0.00000,1.38820,0.00000,0.00000,0.42849,2.41696,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6.99901,3.04634,1.53984,2.76731
172,149.179,0.00000,0.01009,0.00000,7.36064,0.00000,1.24062,2.70304,0.14207,0.31409,0.00568,0.00000,0.00000,0.00000,0.00245,0.00000,1.21483,0.00000,1.16446,0.00000,0.00000,0.00000,0.00000,0.00000,2.81460,0.01692,0.00752,0.11207,5.41423,0.00000,1.33209,2.95180,0.11036,0.35215,0.00513,0.00000,0.00000,0.07855,0.00150,0.00357,0.95653,0.19889,0.95250,0.00000,0.97174,0.00000,0.00000,0.29994,2.53625,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.61135,3.16488,2.38173,2.81460
173,149.218,0.00000,0.00143,0.00000,0.36992,0.00000,0.07884,3.27617,0.08958,0.01818,0.00282,0.00000,0.00000,0.00000,0.00478,0.00000,0.73824,0.00000,3.19907,0.00000,2.02806,0.00000,0.00000,0.00000,0.75469,0.01185,0.00569,0.07845,3.90093,0.00000,0.95612,3.04911,0.10412,0.25196,0.00444,0.00000,0.00000,0.05499,0.00248,0.00250,0.89104,0.13922,1.62647,0.00000,1.28863,0.00000,0.00000,0.20996,2.00178,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0.45018,3.38675,3.94208,2.78275
174,149.410,0.00000,0.00472,0.00000,2.71446,0.00000,0.51516,2.73946,0.03616,0.01053,0.00103,0.00000,0.00000,0.66377,0.00080,0.00000,0.11174,0.00000,0.60322,0.00000,0.86722,0.00000,0.00000,0.00000,0.33922,0.00829,0.00540,0.05492,3.54499,0.00000,0.82383,2.95621,0.08373,0.17953,0.00342,0.00000,0.00000,0.23762,0.00198,0.00175,0.65725,0.09746,1.31950,0.00000,1.16221,0.00000,0.00000,0.14697,1.50302,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3.23435,2.78718,1.37952,1.20644
175,149.749,0.74659,0.00362,0.00000,2.51847,0.00000,0.66844,0.70048,0.00274,0.00150,0.00007,0.00000,0.00000,0.23022,0.00023,0.00000,0.09637,0.00000,0.87502,0.00000,0.11044,0.00000,0.00000,0.38113,0.15390,0.22978,0.00487,0.03844,3.23703,0.00000,0.77721,2.27949,0.05944,0.12612,0.00241,0.00000,0.00000,0.23540,0.00145,0.00122,0.48899,0.06822,1.18615,0.00000,0.84668,0.00000,0.00000,0.21722,1.09828,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.93712,0.70479,1.20184,0.64547
176,150.751,0.42497,0.00149,2.92498,2.41910,0.00000,0.75016,2.10028,0.00738,0.00527,0.00029,0.00000,0.00000,0.03982,0.00002,1.51887,0.03913,0.00000,0.40958,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28834,0.00385,0.90440,2.99165,0.00000,0.76910,2.22573,0.04382,0.08986,0.00177,0.00000,0.00000,0.17673,0.00102,0.45652,0.35403,0.04775,0.95318,0.00000,0.59268,0.00000,0.00000,0.15205,0.76880,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52071,2.11322,2.00741,0.00000
177,151.132,0.34278,0.00088,3.00677,1.91331,0.00000,0.75332,2.07986,0.00512,0.00325,0.00012,0.00000,0.00000,0.06317,0.00006,1.91328,0.06924,0.00000,0.67451,0.00000,0.39330,0.00000,0.00000,0.38119,0.41806,0.30467,0.00296,1.53511,2.66815,0.00000,0.76436,2.18197,0.03221,0.06388,0.00128,0.00000,0.00000,0.14266,0.00074,0.89355,0.26859,0.03343,0.86958,0.00000,0.53286,0.00000,0.00000,0.22080,0.66357,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01706,2.08836,2.72027,1.19256
178,152.330,0.26394,0.00069,2.50300,1.28179,0.00000,0.83014,2.05225,0.00369,0.00262,0.00009,0.00000,0.00000,0.01741,0.00005,1.14455,0.08838,0.98525,0.35832,0.00000,0.48354,0.00000,0.00000,0.18200,0.48129,0.29245,0.00228,1.82548,2.25224,0.00000,0.78410,2.14305,0.02365,0.04550,0.00092,0.00000,0.00000,0.10509,0.00053,0.96885,0.21453,0.31897,0.71620,0.00000,0.51807,0.00000,0.00000,0.20916,0.60889,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87956,2.05865,2.59396,1.14683
179,152.843,0.22689,0.00044,1.66365,0.92244,0.00000,0.48230,2.26307,0.00552,0.00362,0.00011,0.00000,0.00000,0.04631,0.00020,0.00000,0.31492,2.55432,1.06880,0.00000,0.96064,0.00000,0.00000,1.06494,1.07040,0.27278,0.00173,1.77693,1.85330,0.00000,0.69356,2.17906,0.01822,0.03294,0.00068,0.00000,0.00000,0.08745,0.00043,0.67819,0.24465,0.98958,0.82198,0.00000,0.65084,0.00000,0.00000,0.46589,0.74734,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29571,2.27233,3.98454,3.09599
180,152.924,0.98919,0.00085,0.00000,2.86936,0.00000,0.68496,1.40144,0.00916,0.00362,0.00025,0.00000,0.00000,0.78679,0.00026,0.00000,0.26719,1.42216,0.86522,0.00000,0.87790,0.00000,0.00000,1.83447,1.06063,0.48771,0.00147,1.24385,2.15812,0.00000,0.69098,1.94577,0.01550,0.02414,0.00055,0.00000,0.00000,0.29725,0.00038,0.47473,0.25141,1.11935,0.83495,0.00000,0.71896,0.00000,0.00000,0.87647,0.84133,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.54436,1.41447,3.34162,3.77300
181,153.790,1.32636,0.00083,0.00000,2.69950,0.00000,0.25473,3.15515,0.03294,0.00740,0.00077,0.00000,0.00000,1.27779,0.00093,0.00000,0.40947,1.05223,1.49568,0.00000,2.08466,0.00000,0.00000,2.66779,1.17907,0.73930,0.00127,0.87070,2.32053,0.00000,0.56010,2.30859,0.02073,0.01912,0.00062,0.00000,0.00000,0.59142,0.00054,0.33231,0.29883,1.09921,1.03317,0.00000,1.12867,0.00000,0.00000,1.41386,0.94265,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,4.28142,3.19626,4.23609,5.93153
182,155.435,0.00000,0.00395,0.00000,8.60475,0.00000,0.87873,2.95586,0.09088,0.01761,0.00387,0.00000,0.00000,0.00000,0.00033,0.00000,0.37023,0.27438,0.25327,0.00000,2.93287,0.00000,0.00000,0.00000,1.90367,0.51751,0.00208,0.60949,4.20580,0.00000,0.65569,2.50277,0.04178,0.01867,0.00159,0.00000,0.00000,0.41399,0.00048,0.23262,0.32025,0.85177,0.79920,0.00000,1.66993,0.00000,0.00000,0.98970,1.23096,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9.48743,3.06822,0.89822,4.83655
183,158.872,0.00000,0.00375,0.00000,2.60092,0.00000,0.35505,2.75079,0.03713,0.00734,0.00029,0.00000,0.00000,0.00000,0.00155,0.00000,3.02377,0.41227,1.78711,0.00000,1.69834,0.00000,0.00000,0.00000,0.73005,0.36226,0.00258,0.42664,3.72433,0.00000,0.56550,2.57718,0.04038,0.01527,0.00120,0.00000,0.00000,0.28979,0.00080,0.16283,1.13130,0.71992,1.09557,0.00000,1.67845,0.00000,0.00000,0.69279,1.08069,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2.95972,2.79555,5.22470,2.42839
184,160.438,0.00000,0.06109,0.00000,0.00000,0.00000,2.80773,2.39755,0.03698,0.00829,0.00025,0.00000,0.00000,0.00000,0.00218,0.00000,0.00000,0.64074,3.12152,0.00000,0.00000,0.00000,0.00000,0.00000,4.24988,0.25358,0.02013,0.29865,2.60703,0.00000,1.23817,2.52329,0.03936,0.01317,0.00092,0.00000,0.00000,0.20286,0.00122,0.11398,0.79191,0.69616,1.70336,0.00000,1.17492,0.00000,0.00000,0.48496,2.03145,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2.86882,2.44307,3.76445,4.24988
185,161.494,0.00000,0.04309,0.00000,0.00000,0.00000,2.15948,2.31240,0.02860,0.00671,0.00019,0.00000,0.00000,0.00000,0.00107,0.00000,2.27609,0.18476,1.40782,0.00000,0.00000,0.00000,0.00000,0.00000,3.24048,0.17751,0.02702,0.20905,1.82492,0.00000,1.51456,2.46002,0.03613,0.01124,0.00070,0.00000,0.00000,0.14200,0.00117,0.07979,1.23716,0.54274,1.61470,0.00000,0.82244,0.00000,0.00000,0.33947,2.39416,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2.20257,2.34790,3.86974,3.24048
186,161.805,0.00000,0.00603,0.00000,3.00710,0.00000,0.42052,2.80635,0.01530,0.00621,0.00007,0.00000,0.00000,0.00000,0.00097,0.00000,2.57308,0.16550,1.36816,0.00000,0.00000,0.00000,0.00000,0.00000,0.92424,0.12425,0.02072,0.14634,2.17958,0.00000,1.18635,2.56392,0.02988,0.00973,0.00051,0.00000,0.00000,0.09940,0.00111,0.05585,1.63794,0.42957,1.54073,0.00000,0.57571,0.00000,0.00000,0.23763,1.95318,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3.43365,2.82794,4.10770,0.92424
187,161.874,0.00000,0.00207,0.00000,1.00706,0.00000,0.18202,2.95680,0.00497,0.00577,0.00002,0.00000,0.00000,0.00000,0.00046,0.00000,1.92347,1.48929,0.76945,0.00000,0.97225,0.00000,0.00000,0.00000,0.44338,0.08698,0.01513,0.10244,1.82782,0.00000,0.88505,2.68179,0.02241,0.00854,0.00036,0.00000,0.00000,0.06958,0.00092,0.03910,1.72360,0.74749,1.30935,0.00000,0.69467,0.00000,0.00000,0.16634,1.50024,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1.19115,2.96757,4.18268,1.41564
188,162.364,0.25533,0.00077,0.00000,0.72935,0.00000,0.18808,2.77923,0.00154,0.00365,0.00001,0.00000,0.00000,1.44046,0.00032,0.00000,0.54226,1.94142,0.75919,0.00000,0.29190,0.00000,0.00000,0.48155,0.27842,0.13748,0.01082,0.07171,1.49828,0.00000,0.67596,2.71102,0.01615,0.00707,0.00026,0.00000,0.00000,0.48084,0.00074,0.02737,1.36920,1.10567,1.14430,0.00000,0.57384,0.00000,0.00000,0.26090,1.13370,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1.17353,2.78444,4.68365,1.05187
189,163.392,0.02257,0.00079,1.72015,1.29843,0.00000,0.44508,1.94792,0.00000,0.00185,0.00001,0.00000,0.00000,0.02942,0.00010,0.90606,0.17320,0.73311,0.29233,0.00000,0.15577,0.00000,0.00000,0.05986,0.15101,0.10301,0.00781,0.56624,1.43832,0.00000,0.60670,2.48209,0.01130,0.00551,0.00018,0.00000,0.00000,0.34542,0.00055,0.29098,1.01040,0.99390,0.88871,0.00000,0.44842,0.00000,0.00000,0.20059,0.83889,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.48702,1.94978,2.13422,0.36664
190,164.438,0.39825,0.00126,2.60852,1.58106,0.00000,1.00032,2.31030,0.00000,0.00144,0.00000,0.00000,0.00000,0.00150,0.00000,0.11368,0.01383,0.10568,0.02292,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19158,0.00585,1.17892,1.48114,0.00000,0.72478,2.43055,0.00791,0.00429,0.00013,0.00000,0.00000,0.24224,0.00038,0.23779,0.71143,0.72743,0.62897,0.00000,0.31389,0.00000,0.00000,0.14041,0.58722,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58941,2.31174,0.25761,0.00000
191,165.546,0.36969,0.00105,2.95198,1.62919,0.00000,1.03870,2.05911,0.00000,0.00162,0.00001,0.00000,0.00000,0.01687,0.00006,0.00000,0.21554,1.70768,0.35750,0.00000,0.56148,0.00000,0.00000,0.22629,0.52161,0.24502,0.00441,1.71084,1.52556,0.00000,0.81896,2.31912,0.00554,0.00349,0.00009,0.00000,0.00000,0.17463,0.00029,0.16645,0.56266,1.02151,0.54753,0.00000,0.38817,0.00000,0.00000,0.16617,0.56754,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.99061,2.06073,2.29765,1.30937
192,165.788,0.36384,0.00075,2.60949,1.42491,0.00000,0.79587,1.96420,0.00134,0.00191,0.00002,0.00000,0.00000,0.02300,0.00007,0.00000,0.18781,1.82058,0.46516,0.00000,1.57721,0.00000,0.00000,0.43647,1.48692,0.28066,0.00331,1.98044,1.49536,0.00000,0.81203,2.21264,0.00428,0.00302,0.00007,0.00000,0.00000,0.12914,0.00022,0.11652,0.45021,1.26123,0.52282,0.00000,0.74488,0.00000,0.00000,0.24726,0.84335,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.19486,1.96747,2.49661,3.50060
193,165.850,0.52662,0.00067,2.60435,1.60369,0.00000,0.61838,2.16442,0.00363,0.00266,0.00005,0.00000,0.00000,0.03591,0.00011,0.00000,0.20520,1.90331,0.68972,0.00000,1.07869,0.00000,0.00000,0.31408,1.15694,0.35445,0.00252,2.16761,1.52786,0.00000,0.75394,2.19818,0.00408,0.00291,0.00006,0.00000,0.00000,0.10117,0.00019,0.08156,0.37670,1.45385,0.57289,0.00000,0.84502,0.00000,0.00000,0.26731,0.93743,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.35371,2.17076,2.83424,2.54971
194,165.972,0.57074,0.00069,0.00000,1.47759,0.00000,0.33723,2.39276,0.00951,0.00575,0.00015,0.00000,0.00000,0.63919,0.00034,0.00000,0.42577,2.62895,1.54647,0.00000,0.76517,0.00000,0.00000,2.11878,0.92707,0.41934,0.00197,1.51733,1.51278,0.00000,0.62893,2.25655,0.00571,0.00376,0.00009,0.00000,0.00000,0.26258,0.00023,0.05709,0.39142,1.80638,0.86496,0.00000,0.82107,0.00000,0.00000,0.82275,0.93432,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.38626,2.40817,5.24073,3.81102
195,166.605,0.90789,0.00087,0.00000,1.99449,0.00000,0.16394,1.38600,0.01250,0.00499,0.00023,0.00000,0.00000,2.92378,0.00071,0.00000,0.37700,0.00000,2.42841,0.00000,0.24966,0.00000,0.00000,4.11103,0.70614,0.56590,0.00164,1.06213,1.65729,0.00000,0.48943,1.99539,0.00775,0.00413,0.00013,0.00000,0.00000,1.06094,0.00038,0.03996,0.38710,1.26447,1.33400,0.00000,0.64965,0.00000,0.00000,1.80923,0.86586,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,3.06720,1.40372,5.72991,5.06683
196,170.050,2.03962,0.00200,0.00000,3.88448,0.00000,0.21433,2.50614,0.03374,0.00852,0.00031,0.00000,0.00000,0.00000,0.00181,0.00000,1.47021,0.00000,2.54211,0.00000,2.47948,0.00000,0.00000,0.00000,0.84010,1.00802,0.00175,0.74349,2.32545,0.00000,0.40690,2.14861,0.01555,0.00545,0.00019,0.00000,0.00000,0.74266,0.00080,0.02798,0.71203,0.88513,1.69643,0.00000,1.19860,0.00000,0.00000,1.26646,0.85814,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,6.14043,2.54871,4.01412,3.31958
197,171.074,0.00000,0.13647,0.00000,0.00000,0.00000,9.28790,2.84470,0.09098,0.49259,0.00255,0.00000,0.00000,0.00000,0.00141,0.00000,1.79670,0.00000,1.58419,0.00000,3.74509,0.00000,0.00000,0.00000,1.71890,0.70561,0.04216,0.52044,1.62782,0.00000,3.07120,2.35744,0.03818,0.15159,0.00090,0.00000,0.00000,0.51986,0.00098,0.01958,1.03743,0.61959,1.66276,0.00000,1.96254,0.00000,0.00000,0.88652,1.11637,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,9.42437,3.43082,3.38230,5.46399
198,173.838,0.00000,0.09816,0.00000,0.00000,0.00000,4.59891,7.46159,0.17300,2.39002,0.00164,0.00000,0.00000,0.00000,0.00518,0.00000,0.00000,0.00000,2.90278,0.00000,0.00000,0.00000,0.00000,0.00000,5.50801,0.49393,0.05896,0.36431,1.13947,0.00000,3.52951,3.88868,0.07862,0.82312,0.00112,0.00000,0.00000,0.36390,0.00224,0.01371,0.72620,0.43371,2.03476,0.00000,1.37378,0.00000,0.00000,0.62057,2.43386,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,4.69707,10.02625,2.90796,5.50801
199,174.051,0.00000,0.04964,0.00000,0.00000,0.00000,10.22345,2.43274,0.07481,0.07431,0.00117,0.00000,0.00000,0.00000,0.00145,0.00000,1.21208,0.00000,1.10665,0.00000,0.00000,0.00000,0.00000,0.00000,0.67363,0.34575,0.05617,0.25502,0.79763,0.00000,5.53770,3.45190,0.07748,0.59848,0.00114,0.00000,0.00000,0.25473,0.00200,0.00960,0.87196,0.30360,1.75633,0.00000,0.96165,0.00000,0.00000,0.43440,1.90579,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10.27309,2.58303,2.32017,0.67363
200,173.957,0.00000,0.00377,0.00000,3.70133,0.00000,0.45781,2.34032,0.05268,0.00956,0.00104,0.00000,0.00000,0.00000,0.00251,0.00000,1.58063,0.00000,1.40313,0.00000,0.36818,0.00000,0.00000,0.00000,0.19422,0.24203,0.04045,0.17851,1.66874,0.00000,4.01373,3.11843,0.07004,0.42180,0.00111,0.00000,0.00000,0.17831,0.00215,0.00672,1.08456,0.21252,1.65037,0.00000,0.78361,0.00000,0.00000,0.30408,1.39232,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4.16291,2.40359,2.98627,0.56240
201,173.787,0.00000,0.00137,0.00000,2.08753,0.00000,0.40808,1.89093,0.01371,0.00537,0.00021,0.00000,0.00000,1.20027,0.00121,0.00000,0.31833,0.00000,1.13020,0.00000,0.41325,0.00000,0.00000,0.00000,0.23432,0.16942,0.02872,0.12496,1.79438,0.00000,2.93204,2.75018,0.05314,0.29687,0.00084,0.00000,0.00000,0.48490,0.00187,0.00470,0.85470,0.14876,1.49432,0.00000,0.67250,0.00000,0.00000,0.21285,1.04492,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.49698,1.91022,2.65001,0.64756
202,174.368,0.18689,0.00057,1.41190,0.97874,0.00000,0.39076,1.64787,0.00382,0.00380,0.00007,0.00000,0.00000,0.05229,0.00012,0.00000,0.09608,0.41298,0.39923,0.00000,0.24980,0.00000,0.00000,0.35939,0.27865,0.17466,0.02028,0.51104,1.54969,0.00000,2.16965,2.41949,0.03835,0.20895,0.00061,0.00000,0.00000,0.35512,0.00135,0.00329,0.62711,0.22803,1.16579,0.00000,0.54569,0.00000,0.00000,0.25681,0.81504,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.96885,1.65556,0.96070,0.88784
203,175.274,0.19259,0.00076,1.45035,0.86826,0.00000,0.60663,1.70115,0.00175,0.00268,0.00004,0.00000,0.00000,0.00418,0.00001,0.27158,0.01078,0.24055,0.06841,0.00000,0.66368,0.00000,0.00000,0.34585,0.67013,0.18004,0.01442,0.79283,1.34526,0.00000,1.70075,2.20398,0.02737,0.14707,0.00044,0.00000,0.00000,0.24984,0.00094,0.08378,0.44221,0.23178,0.83658,0.00000,0.58109,0.00000,0.00000,0.28352,0.77157,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11859,1.70562,0.59550,1.67965
204,176.133,0.23222,0.00059,1.49002,0.78230,0.00000,0.60752,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00832,0.00001,0.39418,0.01775,0.29916,0.12367,0.00000,0.23806,0.00000,0.00000,0.05463,0.23789,0.19569,0.01027,1.00199,1.17637,0.00000,1.37278,1.54279,0.01916,0.10295,0.00031,0.00000,0.00000,0.17738,0.00066,0.17690,0.31487,0.25200,0.62270,0.00000,0.47818,0.00000,0.00000,0.21486,0.61146,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11265,0.00000,0.84308,0.53058
205,176.574,0.38953,0.00038,3.82205,1.55987,0.00000,0.75517,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12598,0.00111,0.39978,0.14878,0.00000,0.47275,0.00000,0.77430,0.00000,0.00000,0.30543,0.92051,0.25384,0.00731,1.84801,1.29142,0.00000,1.18749,1.07995,0.01341,0.07206,0.00021,0.00000,0.00000,0.16196,0.00080,0.24376,0.26505,0.17640,0.57772,0.00000,0.56701,0.00000,0.00000,0.24203,0.70418,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52700,0.00000,1.14840,2.00025
206,176.641,0.54470,0.00054,3.55290,2.13833,0.00000,0.56643,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26369,0.00282,0.00000,0.19866,0.00000,0.57724,0.00000,1.50105,0.00000,0.00000,4.25268,2.25854,0.34110,0.00528,2.35947,1.54549,0.00000,1.00118,0.75597,0.00939,0.05044,0.00015,0.00000,0.00000,0.19248,0.00140,0.17063,0.24513,0.12348,0.57757,0.00000,0.84723,0.00000,0.00000,1.44522,1.17049,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.80290,0.00000,1.04240,8.01227
