step,cap_deg,priv_0,priv_1,priv_2,priv_3,priv_4,priv_5,priv_6,priv_7,priv_8,priv_9,priv_10,priv_11,priv_12,priv_13,priv_14,priv_15,priv_16,priv_17,priv_18,priv_19,priv_20,priv_21,priv_22,priv_23,priv_24,priv_25,priv_26,priv_27,priv_28,priv_29,priv_30,priv_31,priv_32,priv_33,priv_34,priv_35,priv_36,priv_37,priv_38,priv_39,priv_40,priv_41,priv_42,priv_43,priv_44,priv_45,priv_46,priv_47,priv_48,priv_49,priv_50,priv_51,priv_52,priv_53,priv_54,priv_55,priv_56,priv_57,priv_58,priv_59,prop_0,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_15,prop_16,prop_17,prop_18,prop_19,prop_20,prop_21,prop_22,prop_23,prop_24,prop_25,prop_26,prop_27,prop_28,prop_29,prop_30,prop_31,prop_32,prop_33,prop_34,prop_35,prop_36,prop_37,prop_38,prop_39,prop_40,prop_41,prop_42,prop_43,prop_44,prop_45,prop_46,prop_47,prop_48,prop_49,prop_50,prop_51,prop_52,prop_53,prop_54,prop_55,prop_56,prop_57,prop_58,prop_59,prop_60,prop_61,prop_62,prop_63,prop_64,prop_65,prop_66,prop_67,prop_68,prop_69,prop_70,prop_71,prop_72,prop_73,prop_74,prop_75,targ_0,targ_1,targ_2,targ_3,targ_4,targ_5,targ_6,targ_7,targ_8,targ_9,targ_10,targ_11,targ_12,targ_13,targ_14,targ_15,targ_16,targ_17,targ_18,targ_19,targ_20,targ_21,targ_22,targ_23,targ_24,targ_25,targ_26,targ_27,targ_28,targ_29,targ_30,targ_31,targ_32,targ_33,targ_34,targ_35,targ_36,targ_37,targ_38,targ_39,targ_40,targ_41,targ_42,targ_43,targ_44,targ_45,targ_46,targ_47,targ_48,targ_49,targ_50,targ_51,targ_52,targ_53,targ_54,targ_55,targ_56,targ_57,targ_58,targ_59,targ_60,targ_61,targ_62,targ_63,targ_64
305,77.7250,0.093026,0.671444,-0.359805,0.429585,-0.055720,-0.609333,-0.766265,0.435174,-0.738945,0.305897,0.141079,-0.308456,0.974246,-0.010077,-0.402603,0.061084,-0.642783,0.252612,0.060648,1.012062,-1.006456,-0.027291,0.021948,0.065477,-0.118105,-0.000007,-0.000006,0.628131,0.778108,0.009310,0.052204,0.000222,0.000556,0.002780,-0.038555,0.000000,0.000000,0.000000,0.000000,2.440950,5.403852,2.572487,6.463555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021880,0.065363,-0.232193,0.467031,3.333333,2.539310,0.489034,-1.988890,-0.337147,-1.363894,0.179537,0.145864,1.051817,-0.180879,0.695362,1.389405,-0.105617,0.485349,-0.154207,0.376078,0.196427,1.159992,0.335953,0.464076,1.433811,-0.192107,-0.227060,-0.824045,0.882787,-0.406019,0.943702,0.205430,0.983927,0.989381,0.495994,0.983686,0.767822,0.180398,0.994428,0.884512,0.988134,0.930112,0.980770,0.399347,0.944097,0.894235,0.136557,0.981604,0.974333,0.566525,0.469774,-0.913865,-0.330796,-0.978672,0.178574,0.145347,0.868326,-0.179895,0.640663,0.983594,-0.105421,0.466517,-0.153596,0.367276,0.195166,0.916800,0.329669,0.447597,0.990632,-0.190927,-0.225114,0.258210,0.738278,-0.053249,0.620837,-0.117926,0.042492,0.087559,-0.521909,-0.389484,-0.468187,0.007189,0.052814,0.015622,0.117926,-0.042492,-0.087559,-0.182101,0.068389,-0.572492,-0.796502,0.521909,0.389484,0.468187,0.140764,0.136230,0.134584,0.091670,0.077218,0.056543,0.167371,0.147477,0.134512,0.087558,0.055970,0.140662,0.139255,0.137796,0.108030,0.075427,0.158078,0.157334,0.104469,0.071358,0.055149,0.847222,-0.819152,0.573576,0.000000,-0.022266,-0.065766,0.122448,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111
306,77.8247,-0.126305,0.319158,-0.111527,0.091942,-0.008124,-0.687008,-0.237253,0.070812,-0.496712,-0.045639,0.070788,-0.350010,0.692626,-0.002151,0.033073,0.392089,-0.807149,-0.049701,0.051924,1.206309,-0.316874,-0.056209,0.023830,0.065777,-0.119040,-0.000011,-0.000009,0.628617,0.777715,0.041527,0.022542,-0.001849,0.000308,0.001539,-0.017411,0.000000,0.000000,0.000000,0.000000,2.523798,5.411507,2.581059,6.505062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023761,0.065663,-0.233127,0.468563,3.333333,2.538008,0.496232,-1.991852,-0.335306,-1.361304,0.164184,0.152933,1.049729,-0.180967,0.694390,1.391039,-0.105653,0.483997,-0.154595,0.382314,0.197894,1.156583,0.334311,0.464028,1.438734,-0.191886,-0.227099,-0.823306,0.879383,-0.408724,0.944310,0.207963,0.986552,0.988329,0.497806,0.983670,0.768444,0.178791,0.994424,0.885142,0.988074,0.927804,0.980483,0.402470,0.944636,0.894257,0.131679,0.981646,0.974324,0.567597,0.476115,-0.912658,-0.329058,-0.978137,0.163447,0.152337,0.867288,-0.179981,0.639916,0.983887,-0.105456,0.465321,-0.153980,0.373068,0.196605,0.915433,0.328119,0.447554,0.991292,-0.190711,-0.225152,0.263455,0.735555,-0.059193,0.621326,-0.093487,-0.066784,0.047867,-0.237150,-0.027226,-0.773732,0.009010,0.053340,0.014684,0.093487,0.066784,-0.047867,-0.179958,0.069718,-0.566150,-0.801392,0.237150,0.027226,0.773732,0.142124,0.137279,0.135617,0.092656,0.078003,0.056928,0.168543,0.148539,0.135507,0.088347,0.056000,0.142022,0.140612,0.138935,0.109086,0.076381,0.159599,0.158858,0.105945,0.072619,0.055595,0.850000,-0.809017,0.587785,0.000000,-0.024087,-0.066293,0.123386,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111
307,77.8963,-0.052461,-0.124251,0.130932,-0.030111,0.221318,-0.536397,-1.067585,0.504625,-0.069179,-0.218535,-0.002341,-0.410755,0.399958,-0.020836,-0.728691,0.317876,-0.023936,-0.077064,0.066267,1.102781,-0.591379,-0.038581,0.024322,0.066661,-0.119633,-0.000007,-0.000006,0.628779,0.777584,0.042669,0.030324,0.000147,0.000412,0.002067,-0.062454,0.000000,0.000000,0.000000,0.000000,2.712693,5.583027,2.698451,6.768347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024254,0.066547,-0.233720,0.470094,3.333333,2.537211,0.496348,-1.990339,-0.336634,-1.356917,0.152299,0.151582,1.049182,-0.175487,0.690089,1.393354,-0.105775,0.477496,-0.154804,0.380851,0.200733,1.156256,0.331762,0.464244,1.446122,-0.191110,-0.227074,-0.822854,0.879328,-0.407343,0.943872,0.212252,0.988425,0.988533,0.498280,0.984642,0.771189,0.176513,0.994411,0.888148,0.988042,0.928349,0.979921,0.402770,0.945470,0.894160,0.124351,0.981794,0.974329,0.568253,0.476217,-0.913275,-0.330312,-0.977215,0.151711,0.151002,0.867016,-0.174588,0.636606,0.984298,-0.105578,0.459557,-0.154187,0.371711,0.199387,0.915301,0.325710,0.447747,0.992238,-0.189949,-0.225127,0.268963,0.734214,-0.062584,0.620220,0.027829,-0.060399,0.021960,0.143340,0.067659,-0.615910,0.009195,0.054066,0.014092,-0.027829,0.060399,-0.021960,-0.180719,0.071105,-0.560688,-0.804931,-0.143340,-0.067659,0.615910,0.143007,0.138118,0.136542,0.093689,0.078870,0.057472,0.169192,0.148899,0.135767,0.088514,0.055870,0.142909,0.141584,0.139938,0.110051,0.077313,0.160438,0.159770,0.106801,0.073293,0.055698,0.852778,-0.798635,0.601815,0.000000,-0.024272,-0.067018,0.123978,0.000000,0.000000,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
308,77.9202,0.228064,-0.443439,0.130372,-0.214085,0.190878,-0.287058,0.188789,-0.384430,0.497082,-0.401716,0.123268,-0.273396,1.020770,0.023336,0.287985,0.252568,-0.385736,-0.335088,0.091462,0.775463,-0.714636,0.019893,0.024200,0.066105,-0.118400,-0.000000,-0.000000,0.628491,0.777817,0.047554,0.026521,-0.005088,0.000369,0.001837,0.147749,0.000000,0.000000,0.000000,0.000000,3.618600,7.257481,3.527128,8.843411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024134,0.065992,-0.232487,0.471625,3.333333,2.540738,0.490447,-1.987530,-0.341435,-1.353533,0.145111,0.153345,1.048095,-0.174300,0.682240,1.396080,-0.105489,0.483968,-0.154675,0.382791,0.200926,1.159172,0.324659,0.464558,1.445719,-0.203741,-0.226687,-0.824853,0.882123,-0.404776,0.942275,0.215558,0.989490,0.988266,0.499222,0.984848,0.776162,0.173829,0.994441,0.885156,0.988062,0.927626,0.979882,0.400098,0.947759,0.894020,0.124752,0.979316,0.974416,0.565348,0.471020,-0.914416,-0.334840,-0.976491,0.144603,0.152745,0.866474,-0.173419,0.630533,0.984776,-0.105293,0.465295,-0.154059,0.373511,0.199577,0.916472,0.318986,0.448028,0.992188,-0.202334,-0.224750,0.272284,0.736009,-0.062404,0.616650,0.077969,0.045899,-0.114421,0.423410,0.423782,-0.092662,0.008362,0.053329,0.015371,-0.077969,-0.045899,0.114421,-0.185147,0.070509,-0.558156,-0.805736,-0.423410,-0.423782,0.092662,0.141413,0.136817,0.135217,0.092575,0.078126,0.057756,0.167867,0.147804,0.134765,0.087611,0.055471,0.141313,0.139953,0.138348,0.108530,0.076141,0.158721,0.158018,0.105032,0.071816,0.055250,0.855555,-0.788011,0.615661,0.000000,-0.023439,-0.066281,0.122699,0.000000,0.000000,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
309,77.8778,0.179826,-0.615503,0.311570,-0.366622,-0.053119,0.154050,0.366810,0.034584,0.319598,-0.369053,0.215548,-0.259064,1.088935,-0.003419,-0.013386,0.581200,-0.224547,-0.646870,0.096553,0.840228,-0.047464,0.002830,0.022749,0.065668,-0.116760,0.000005,0.000004,0.630549,0.776149,0.009414,0.024399,-0.001949,0.000249,0.001302,0.361767,0.000000,0.000000,0.000000,0.000000,3.474476,6.874510,3.408377,8.423058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022684,0.065555,-0.230848,0.473156,3.333333,2.544638,0.480927,-1.982231,-0.349211,-1.355191,0.147447,0.160271,1.050650,-0.174111,0.675040,1.396429,-0.105508,0.491371,-0.154717,0.388211,0.206264,1.163766,0.311466,0.465383,1.439969,-0.208255,-0.226581,-0.827051,0.886566,-0.399925,0.939643,0.213939,0.989149,0.987184,0.497007,0.984881,0.780682,0.173485,0.994439,0.881687,0.988055,0.925588,0.978803,0.395884,0.951885,0.893650,0.130455,0.978393,0.974440,0.562127,0.462601,-0.916548,-0.342157,-0.976847,0.146914,0.159586,0.867747,-0.173233,0.624928,0.984837,-0.105313,0.471835,-0.154101,0.378533,0.204805,0.918301,0.306454,0.448765,0.991454,-0.206753,-0.224647,0.271304,0.740158,-0.059666,0.612372,0.100139,0.015315,-0.100542,0.350468,0.532691,0.339283,0.007099,0.052589,0.017027,-0.100139,-0.015315,0.100542,-0.190462,0.067437,-0.559650,-0.803721,-0.350468,-0.532691,-0.339283,0.139423,0.135019,0.133325,0.090708,0.076489,0.057316,0.166251,0.146627,0.133749,0.086816,0.055561,0.139319,0.137861,0.135870,0.105919,0.073868,0.156741,0.155954,0.103001,0.070035,0.054449,0.858333,-0.777146,0.629320,0.000000,-0.022177,-0.065541,0.121043,0.000000,0.000000,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000
310,78.1813,-0.116610,-0.665205,0.423309,-0.322529,0.013394,0.477399,-0.261140,1.673601,-0.905349,-0.173092,0.323935,-0.414133,0.204590,-0.029178,-0.905034,0.992164,0.822217,-0.696285,0.101285,1.065747,1.462115,-0.043911,0.020791,0.066076,-0.115932,-0.000001,-0.000001,0.632826,0.774294,-0.291088,-0.054533,0.007979,-0.001215,-0.006318,0.114646,0.000000,0.000000,0.000000,0.000000,3.429814,6.821636,3.433082,8.371641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020723,0.065963,-0.230020,0.474688,3.333333,2.544168,0.470234,-1.975347,-0.355846,-1.355538,0.156190,0.164497,1.057878,-0.173537,0.671672,1.396593,-0.105734,0.489170,-0.155066,0.389776,0.214601,1.169518,0.297171,0.466389,1.436253,-0.201945,-0.226797,-0.826787,0.891462,-0.393606,0.937352,0.213600,0.987827,0.986501,0.490722,0.984980,0.782782,0.173324,0.994415,0.882723,0.988001,0.924994,0.977061,0.390596,0.956169,0.893198,0.134137,0.979678,0.974392,0.562515,0.453095,-0.919279,-0.348384,-0.976921,0.155556,0.163756,0.871316,-0.172667,0.622296,0.984865,-0.105537,0.469893,-0.154446,0.379981,0.212958,0.920562,0.292817,0.449664,0.990963,-0.200575,-0.224857,0.270227,0.743217,-0.055656,0.609515,0.133413,-0.084835,-0.040910,0.381375,0.299587,0.326045,0.005100,0.053241,0.017854,-0.133413,0.084835,0.040910,-0.195006,0.066136,-0.562000,-0.801096,-0.381375,-0.299587,-0.326045,0.138710,0.134433,0.132820,0.090284,0.076183,0.057501,0.165466,0.145750,0.132863,0.086011,0.055218,0.138608,0.137224,0.135103,0.105006,0.073201,0.155964,0.155239,0.102362,0.069529,0.054408,0.861111,-0.766045,0.642788,0.000000,-0.020177,-0.066194,0.120215,0.000000,0.000000,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000
311,78.5179,-0.064811,-0.484958,0.230456,-0.131540,0.047942,0.643082,-0.204178,0.175859,0.690052,-0.193671,0.283945,-0.375215,0.735057,-0.015204,-0.178041,0.671044,-0.007294,-0.592209,-1.008518,1.038383,2.180521,-0.051972,0.018297,0.067149,-0.115114,0.000009,0.000007,0.633384,0.773838,-0.000797,0.032819,-0.000699,0.000305,0.001636,-0.041926,0.000000,0.000000,0.000000,0.000000,3.012782,6.136889,3.056981,7.488885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018232,0.067037,-0.229202,0.476219,3.333333,2.542979,0.461388,-1.970928,-0.358265,-1.355195,0.168642,0.163380,1.072392,-0.172818,0.667872,1.396671,-0.105783,0.476921,-0.155676,0.385945,0.222449,1.180361,0.285201,0.467400,1.439075,-0.195912,-0.226977,-0.826118,0.895436,-0.389539,0.936507,0.213935,0.985814,0.986683,0.478024,0.985104,0.785141,0.173247,0.994410,0.888412,0.987907,0.926443,0.975360,0.380591,0.959605,0.892743,0.131341,0.980870,0.974351,0.563498,0.445191,-0.921010,-0.350650,-0.976848,0.167844,0.162654,0.878347,-0.171959,0.619317,0.984878,-0.105586,0.459046,-0.155048,0.376434,0.220619,0.924743,0.281350,0.450566,0.991337,-0.194662,-0.225033,0.268025,0.745151,-0.050616,0.608565,0.120736,-0.030179,-0.048779,0.330486,0.075377,0.521682,0.002882,0.053816,0.018627,-0.120736,0.030179,0.048779,-0.197925,0.066164,-0.565829,-0.797675,-0.330486,-0.075377,-0.521682,0.138011,0.133950,0.132488,0.089866,0.075656,0.057228,0.164599,0.144634,0.131698,0.085104,0.055377,0.137915,0.136668,0.134639,0.104339,0.072626,0.155113,0.154504,0.101652,0.068828,0.053931,0.863889,-0.754710,0.656059,0.000000,-0.017959,-0.066769,0.119443,0.000000,0.000000,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.222222
312,78.6004,0.185061,-0.095973,-0.106249,0.151463,-0.030080,0.393878,0.700146,0.321519,-1.274453,-0.040704,0.233587,-0.250934,1.299818,0.014262,0.441776,0.151095,-0.276171,-0.395491,0.065066,0.804633,-0.548209,0.026105,0.017138,0.066583,-0.113865,0.000008,0.000007,0.633092,0.774077,0.056198,0.017745,-0.002297,0.000290,0.001555,-0.144773,0.000000,0.000000,0.000000,0.000000,3.098292,6.478014,3.227146,7.872645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017074,0.066471,-0.227952,0.477750,3.333333,2.545036,0.457893,-1.971786,-0.355693,-1.358256,0.177568,0.157326,1.079079,-0.178048,0.667060,1.396326,-0.105456,0.474816,-0.155790,0.380420,0.225087,1.186457,0.277506,0.466511,1.438709,-0.202474,-0.226838,-0.827275,0.896986,-0.390330,0.937405,0.210943,0.984276,0.987650,0.472141,0.984191,0.785644,0.173586,0.994445,0.889377,0.987889,0.928509,0.974775,0.374947,0.961742,0.893143,0.131704,0.979572,0.974382,0.561797,0.442059,-0.920675,-0.348240,-0.977498,0.176636,0.156678,0.881523,-0.177109,0.618679,0.984819,-0.105261,0.457175,-0.155160,0.371311,0.223191,0.927046,0.273958,0.449773,0.991289,-0.201094,-0.224898,0.263699,0.746677,-0.047331,0.608849,0.051563,0.082285,-0.060945,0.052389,-0.074051,0.562114,0.001773,0.053263,0.019873,-0.051563,-0.082285,0.060945,-0.198180,0.064897,-0.570325,-0.794507,-0.052389,0.074051,-0.562114,0.136524,0.132558,0.131129,0.088397,0.074450,0.056604,0.163155,0.143309,0.130438,0.084091,0.055419,0.136429,0.135210,0.133279,0.102920,0.071387,0.153664,0.153082,0.100286,0.067805,0.053944,0.866667,-0.743145,0.669131,0.000000,-0.016850,-0.066216,0.118197,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.222222
313,78.5572,0.127073,0.286022,-0.135235,0.240851,-0.409381,0.190730,0.314335,1.227943,-2.256055,0.248953,0.171116,-0.276158,1.115692,-0.033377,0.180863,0.309585,0.245753,0.017310,0.077980,0.947479,0.228115,-0.031846,0.017070,0.066014,-0.113896,0.000004,0.000003,0.633539,0.773710,0.015366,-0.027863,0.000353,-0.000223,-0.001122,0.012754,0.000000,0.000000,0.000000,0.000000,2.975375,6.318223,3.158200,7.664661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017004,0.065901,-0.227983,0.479281,3.333333,2.547310,0.460622,-1.974709,-0.350113,-1.363494,0.179791,0.157131,1.076547,-0.177682,0.671877,1.396332,-0.105576,0.474704,-0.155475,0.380151,0.222284,1.187765,0.276420,0.466876,1.437398,-0.198259,-0.226886,-0.828551,0.895776,-0.393019,0.939334,0.205821,0.983881,0.987680,0.474371,0.984256,0.782654,0.173581,0.994432,0.889428,0.987938,0.928609,0.975397,0.373734,0.962039,0.892979,0.133003,0.980411,0.974372,0.559914,0.444506,-0.919530,-0.343004,-0.978590,0.178824,0.156485,0.880325,-0.176748,0.622456,0.984820,-0.105380,0.457076,-0.154849,0.371060,0.220458,0.927536,0.272913,0.450099,0.991116,-0.196963,-0.224945,0.259455,0.746554,-0.047802,0.610783,-0.049910,0.034411,0.049571,-0.521165,-0.168051,0.424419,0.001981,0.052860,0.019845,0.049910,-0.034411,-0.049571,-0.194946,0.063294,-0.573116,-0.793427,0.521165,0.168051,-0.424419,0.136380,0.132244,0.130798,0.088077,0.074208,0.056264,0.162957,0.143180,0.130324,0.083984,0.055388,0.136284,0.135056,0.133255,0.102903,0.071386,0.153679,0.153096,0.100338,0.067835,0.053890,0.869444,-0.731354,0.681998,0.000000,-0.017058,-0.065813,0.118225,0.000000,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.333333
314,78.6235,-0.130676,0.579185,-0.219803,0.478152,-0.321072,-0.137961,-0.809907,1.834692,-1.251752,0.298885,-1.313052,-0.377352,0.481192,-0.084930,-0.690845,-0.127153,0.621616,0.522537,0.107623,1.178792,-1.129469,-0.017853,0.018118,0.066749,-0.115482,-0.000000,-0.000000,0.633507,0.773737,0.017522,-0.021151,0.003041,-0.000145,-0.000783,0.075491,0.000000,0.000000,0.000000,0.000000,3.187004,6.915679,3.433843,8.353136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018051,0.066636,-0.229569,0.480813,3.333333,2.545307,0.469074,-1.979305,-0.341326,-1.365037,0.174511,0.144371,1.077527,-0.181805,0.677610,1.393981,-0.105777,0.466391,-0.155617,0.369882,0.214981,1.190945,0.284096,0.466119,1.442961,-0.189553,-0.227007,-0.827427,0.891987,-0.397241,0.942312,0.204311,0.984812,0.989597,0.473508,0.983519,0.779073,0.175896,0.994411,0.893197,0.987916,0.932370,0.976980,0.370782,0.959915,0.893319,0.127487,0.982089,0.974344,0.561573,0.452060,-0.917714,-0.334737,-0.978906,0.173626,0.143870,0.880790,-0.180805,0.626933,0.984409,-0.105580,0.449666,-0.154989,0.361505,0.213329,0.928720,0.280290,0.449423,0.991840,-0.188420,-0.225062,0.259349,0.743058,-0.052094,0.614727,-0.094157,-0.065978,0.140504,-0.739834,-0.476570,-0.171102,0.003093,0.053828,0.018206,0.094157,0.065978,-0.140504,-0.188927,0.064515,-0.571570,-0.795897,0.739834,0.476570,0.171102,0.138409,0.133860,0.132513,0.089481,0.075222,0.055831,0.164475,0.144247,0.131220,0.084626,0.055121,0.138319,0.137204,0.135912,0.105485,0.073460,0.155877,0.155398,0.102645,0.069845,0.054708,0.872222,-0.719340,0.694658,0.000000,-0.018171,-0.066781,0.119864,0.000000,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222
315,78.6188,-0.085322,0.727469,-0.427471,0.449120,-0.006411,-0.353170,-0.838386,0.817662,-1.365435,0.180506,-0.016532,-0.309008,1.081004,0.003005,-0.518658,-0.237185,-0.080946,0.600558,0.014123,0.934031,-0.418977,-0.014458,0.019792,0.066927,-0.116855,-0.000003,-0.000002,0.633825,0.773476,0.014883,-0.018766,-0.002151,-0.000202,-0.001082,-0.004093,0.000000,0.000000,0.000000,0.000000,2.439510,5.287423,2.531690,6.349607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019724,0.066815,-0.230943,0.482344,3.333333,2.542908,0.480674,-1.986674,-0.332292,-1.363178,0.167077,0.140527,1.072459,-0.179431,0.681039,1.394758,-0.105632,0.459803,-0.155469,0.367668,0.207005,1.188972,0.294880,0.465545,1.451515,-0.189533,-0.227038,-0.826078,0.886684,-0.403993,0.945297,0.206130,0.986075,0.990142,0.477966,0.983945,0.776919,0.175130,0.994426,0.896140,0.987939,0.933168,0.978651,0.372614,0.956837,0.893577,0.118998,0.982092,0.974337,0.563556,0.462377,-0.914762,-0.326211,-0.978525,0.166300,0.140065,0.878378,-0.178470,0.629601,0.984545,-0.105436,0.443772,-0.154843,0.359441,0.205530,0.927986,0.290625,0.448910,0.992894,-0.188400,-0.225092,0.261196,0.738623,-0.056401,0.618895,-0.130494,0.012460,0.083666,-0.462129,-0.503831,-0.416960,0.004900,0.054106,0.016824,0.130494,-0.012460,-0.083666,-0.183170,0.067341,-0.568736,-0.799033,0.462129,0.503831,0.416960,0.139988,0.135223,0.133914,0.090909,0.076443,0.056172,0.165795,0.145300,0.132164,0.085415,0.055245,0.139899,0.138828,0.137936,0.107617,0.075325,0.157506,0.157067,0.104228,0.071126,0.054973,0.875000,-0.707107,0.707107,0.000000,-0.019977,-0.067058,0.121246,0.000000,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222
316,78.6659,-0.033167,0.584227,-0.328109,0.203713,-0.045436,-0.534494,-0.479986,0.275020,-1.260533,0.083784,-0.025009,-0.282275,1.092266,0.024624,-0.170032,-0.123106,-0.585848,0.537972,0.017424,0.835161,-0.604836,-0.040174,0.022173,0.066705,-0.117519,-0.000005,-0.000004,0.634270,0.773112,0.000364,0.004681,-0.000856,0.000001,-0.000002,0.006146,0.000000,0.000000,0.000000,0.000000,2.288004,4.859766,2.300938,5.843510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022104,0.066593,-0.231607,0.483875,3.333333,2.541920,0.491126,-1.992967,-0.328062,-1.362192,0.155354,0.143126,1.062950,-0.179057,0.682600,1.394727,-0.105531,0.462713,-0.155125,0.371586,0.199164,1.184163,0.304624,0.464942,1.455459,-0.194994,-0.227079,-0.825520,0.881802,-0.409742,0.946669,0.207095,0.987957,0.989775,0.486296,0.984012,0.775935,0.175161,0.994437,0.894845,0.987992,0.931753,0.980232,0.377073,0.953960,0.893848,0.115082,0.981049,0.974328,0.564373,0.471619,-0.912202,-0.322209,-0.978321,0.154730,0.142638,0.873794,-0.178102,0.630813,0.984540,-0.105335,0.446378,-0.154504,0.363094,0.197850,0.926184,0.299935,0.448371,0.993356,-0.193760,-0.225133,0.264286,0.735684,-0.061581,0.620588,-0.141046,0.014639,0.041766,-0.343620,-0.188391,-0.527190,0.007335,0.053984,0.016167,0.141046,-0.014639,-0.041766,-0.179660,0.068544,-0.564317,-0.802851,0.343620,0.188391,0.527190,0.140866,0.135796,0.134384,0.091393,0.076886,0.056304,0.166687,0.146327,0.133203,0.086329,0.055561,0.140774,0.139616,0.138776,0.108551,0.076076,0.158590,0.158082,0.105179,0.071927,0.055191,0.877778,-0.694658,0.719340,0.000000,-0.022412,-0.066936,0.121903,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111
