step,cap_deg,raw_th_c_d,raw_th_c_p,raw_th_ny_d,raw_th_ny_p,raw_th_py_d,raw_th_py_p,raw_ix_c_d,raw_ix_c_p,raw_ix_ny_d,raw_ix_ny_p,raw_ix_py_d,raw_ix_py_p,raw_mi_c_d,raw_mi_c_p,raw_mi_ny_d,raw_mi_ny_p,raw_mi_py_d,raw_mi_py_p,raw_ri_c_d,raw_ri_c_p,raw_ri_ny_d,raw_ri_ny_p,raw_ri_py_d,raw_ri_py_p,filt_th_c_d,filt_th_c_p,filt_th_ny_d,filt_th_ny_p,filt_th_py_d,filt_th_py_p,filt_ix_c_d,filt_ix_c_p,filt_ix_ny_d,filt_ix_ny_p,filt_ix_py_d,filt_ix_py_p,filt_mi_c_d,filt_mi_c_p,filt_mi_ny_d,filt_mi_ny_p,filt_mi_py_d,filt_mi_py_p,filt_ri_c_d,filt_ri_c_p,filt_ri_ny_d,filt_ri_ny_p,filt_ri_py_d,filt_ri_py_p,lvl_th_c_d,lvl_th_c_p,lvl_th_ny_d,lvl_th_ny_p,lvl_th_py_d,lvl_th_py_p,lvl_ix_c_d,lvl_ix_c_p,lvl_ix_ny_d,lvl_ix_ny_p,lvl_ix_py_d,lvl_ix_py_p,lvl_mi_c_d,lvl_mi_c_p,lvl_mi_ny_d,lvl_mi_ny_p,lvl_mi_py_d,lvl_mi_py_p,lvl_ri_c_d,lvl_ri_c_p,lvl_ri_ny_d,lvl_ri_ny_p,lvl_ri_py_d,lvl_ri_py_p,tot_th,tot_ix,tot_mi,tot_ri
197,134.785,0.00000,20.91975,0.00000,5.02299,0.00000,0.00000,0.00000,5.31281,0.00000,0.67546,0.00000,0.00000,0.00000,0.00079,0.00000,5.79809,1.14037,2.00823,0.00000,16.65072,0.00000,0.00000,0.00000,0.28882,0.00000,13.10915,0.00000,5.33472,0.00000,0.00006,2.76110,1.68637,0.59973,0.23877,0.00000,0.00000,0.08239,0.00073,0.00000,2.60136,2.23485,1.11788,0.00000,8.44996,0.00000,0.00000,0.35685,0.57438,0,7,0,4,0,0,2,1,0,0,0,0,0,0,0,2,2,1,0,5,0,0,0,0,25.94273,5.98827,8.94748,16.93954
198,135.517,0.00000,13.43338,0.00000,2.12898,0.00000,0.00000,0.00000,5.20121,0.00000,0.88239,0.00000,0.00000,0.00000,0.00063,0.00000,10.89639,0.00000,2.78939,0.00000,0.00000,0.00000,0.00000,0.00000,13.99304,0.00000,13.20642,0.00000,4.37300,0.00000,0.00004,1.93277,2.74082,0.41981,0.43186,0.00000,0.00000,0.05767,0.00070,0.00000,5.08987,1.56439,1.61933,0.00000,5.91497,0.00000,0.00000,0.24980,4.59998,0,7,0,3,0,0,1,2,0,0,0,0,0,0,0,4,1,1,0,4,0,0,0,3,15.56236,6.08361,13.68641,13.99304
199,136.163,0.00000,19.97652,0.00000,1.23211,0.00000,0.00000,0.00000,0.93768,0.00000,2.51078,0.00000,0.00000,0.00000,0.00116,0.00000,5.24136,0.00000,2.44247,0.00000,0.00000,0.00000,0.00000,0.00000,16.85294,0.00000,15.23745,0.00000,3.43073,0.00000,0.00003,1.35294,2.19988,0.29387,1.05553,0.00000,0.00000,0.04037,0.00084,0.00000,5.13531,1.09508,1.86627,0.00000,4.14048,0.00000,0.00000,0.17486,8.27587,0,8,0,2,0,0,1,2,0,1,0,0,0,0,0,4,1,1,0,3,0,0,0,5,21.20863,3.44846,7.68498,16.85294
200,137.527,0.00000,19.92986,0.00000,3.03310,0.00000,0.00000,0.00000,0.92231,0.00000,4.57857,0.00000,0.00000,0.00000,0.00218,0.00000,5.31919,0.00000,3.49307,0.00000,0.00000,0.00000,0.00000,0.00000,10.86076,0.00000,16.64517,0.00000,3.31144,0.00000,0.00002,0.94706,1.81661,0.20571,2.11244,0.00000,0.00000,0.02826,0.00124,0.00000,5.19048,0.76655,2.35431,0.00000,2.89834,0.00000,0.00000,0.12240,9.05134,0,8,0,2,0,0,0,1,0,2,0,0,0,0,0,4,0,2,0,2,0,0,0,6,22.96296,5.50088,8.81444,10.86076
201,137.985,0.00000,10.77050,0.00000,3.50895,0.00000,0.00000,0.00000,1.52968,0.00000,0.87337,0.00000,0.00000,0.00000,0.00203,0.00000,3.37518,0.00000,2.37647,0.00000,0.00000,0.00000,0.00000,0.00000,6.64072,0.00000,14.88277,0.00000,3.37070,0.00000,0.00001,0.66294,1.73053,0.14399,1.74072,0.00000,0.00000,0.01978,0.00148,0.00000,4.64589,0.53659,2.36096,0.00000,2.02884,0.00000,0.00000,0.08568,8.32815,0,7,0,2,0,0,0,1,0,1,0,0,0,0,0,3,0,2,0,2,0,0,0,5,14.27945,2.40305,5.75368,6.64072
202,138.176,0.00000,3.78974,0.00000,4.04876,0.00000,0.00000,0.00000,3.32866,0.00000,0.40905,0.00000,0.00000,0.00000,0.00048,0.00000,0.52777,0.03810,0.40248,0.00000,3.42970,0.00000,0.00000,0.00000,0.44810,0.00000,11.55486,0.00000,3.57411,0.00000,0.00001,0.46406,2.20997,0.10080,1.34122,0.00000,0.00000,0.01385,0.00118,0.00000,3.41045,0.38704,1.77341,0.00000,2.44910,0.00000,0.00000,0.05998,5.96414,0,7,0,3,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,2,0,0,0,4,7.83850,3.73771,0.96882,3.87780
203,138.276,0.00000,4.11227,0.00000,4.54504,0.00000,0.00000,0.00000,6.52134,0.00000,1.48371,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.25445,0.00000,0.00000,0.00000,0.18091,0.00000,9.32208,0.00000,3.86539,0.00000,0.00001,0.32484,3.50338,0.07056,1.38397,0.00000,0.00000,0.00969,0.00082,0.00000,2.38732,0.27093,1.24139,0.00000,2.09070,0.00000,0.00000,0.04198,4.22917,0,6,0,3,0,0,0,3,0,1,0,0,0,0,0,2,0,1,0,2,0,0,0,3,8.65731,8.00505,0.00000,1.43536
204,138.670,0.00000,11.01927,0.00000,11.43655,0.00000,0.00000,5.86125,0.15077,0.00000,0.04450,0.00000,0.00000,0.00000,0.00082,0.00000,0.15487,0.14371,0.14726,0.00000,0.79499,0.00000,0.00000,0.00000,0.15158,0.00000,9.83124,0.00000,6.13674,0.00000,0.00001,1.98576,2.49760,0.04939,0.98213,0.00000,0.00000,0.00679,0.00082,0.00000,1.71758,0.23276,0.91315,0.00000,1.70199,0.00000,0.00000,0.02939,3.00589,0,6,0,4,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,22.45582,6.05653,0.44666,0.94657
205,138.991,0.00000,13.60322,0.00000,14.81433,0.00000,0.00000,5.95766,0.10160,0.00000,0.03810,0.00000,0.00000,0.03507,0.00052,0.00000,0.07068,0.06787,0.06035,0.00000,0.75435,0.00000,0.00000,0.00000,0.21952,0.00000,10.96283,0.00000,8.74002,0.00000,0.00000,3.17733,1.77880,0.03457,0.69892,0.00000,0.00000,0.01527,0.00073,0.00000,1.22351,0.18329,0.65731,0.00000,1.41770,0.00000,0.00000,0.02057,2.16998,0,6,0,6,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,28.41755,6.09735,0.23449,0.97387
206,139.254,0.00000,16.01086,0.00000,15.24095,0.00000,0.00000,5.44160,0.44295,0.00000,0.17000,0.00000,0.00000,0.00016,0.00011,0.00000,0.01406,0.01432,0.01097,0.00000,0.09617,0.00000,0.00000,0.09553,0.03430,0.00000,12.47724,0.00000,10.69030,0.00000,0.00000,3.85661,1.37804,0.02420,0.54024,0.00000,0.00000,0.01074,0.00055,0.00000,0.86068,0.13260,0.46341,0.00000,1.02124,0.00000,0.00000,0.04306,1.52927,0,7,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,31.25181,6.05456,0.03961,0.22600
207,139.498,0.00000,9.44936,0.00000,15.85742,0.00000,0.00000,1.24099,0.08982,2.31455,0.03046,0.00000,0.00000,0.00031,0.00046,0.12503,0.11653,0.11615,0.07393,0.00000,0.16814,0.00000,0.00000,0.17526,0.05741,0.00000,11.56888,0.00000,12.24043,0.00000,0.00000,3.07193,0.99158,0.71130,0.38731,0.00000,0.00000,0.00761,0.00052,0.03751,0.63743,0.12767,0.34657,0.00000,0.76531,0.00000,0.00000,0.08272,1.08771,0,7,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.30679,3.67582,0.43242,0.40081
208,139.760,0.00000,3.87971,0.00000,5.90469,0.00000,0.00000,3.03309,0.14104,0.49388,0.05476,0.00000,0.00000,0.00058,0.00118,1.14838,0.96499,0.76888,0.37629,0.00000,0.26848,0.00000,0.00000,0.13545,0.08333,0.00000,9.26213,0.00000,10.33971,0.00000,0.00000,3.06028,0.73642,0.64608,0.28755,0.00000,0.00000,0.00550,0.00072,0.37077,0.73570,0.32003,0.35548,0.00000,0.61626,0.00000,0.00000,0.09854,0.78640,0,6,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78440,3.72277,3.26030,0.48727
209,140.139,0.00000,0.90364,0.00000,1.22006,0.00000,0.00000,4.51638,0.12762,0.18062,0.05703,0.00000,0.00000,0.00040,0.00058,0.22933,0.51651,0.40535,0.17041,0.00000,0.45327,0.00000,0.00000,0.03268,0.14279,0.00000,6.75458,0.00000,7.60382,0.00000,0.00000,3.49711,0.55378,0.50644,0.21839,0.00000,0.00000,0.00397,0.00068,0.32834,0.66994,0.34563,0.29996,0.00000,0.56736,0.00000,0.00000,0.07878,0.59332,0,5,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12369,4.88166,1.32257,0.62873
210,140.521,0.00000,1.96325,0.00000,2.54308,0.00000,0.00000,5.12077,0.09869,0.17556,0.03978,0.00000,0.00000,0.00026,0.00023,0.18124,0.42455,0.36147,0.11352,0.00000,0.72943,0.00000,0.00000,0.04564,0.20766,0.00000,5.31718,0.00000,6.08559,0.00000,0.00000,3.98421,0.41725,0.40718,0.16481,0.00000,0.00000,0.00286,0.00054,0.28421,0.59633,0.35038,0.24403,0.00000,0.61598,0.00000,0.00000,0.06884,0.47762,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50633,5.43481,1.08127,0.98272
211,141.422,0.00000,1.77316,0.00000,1.88878,0.00000,0.00000,3.17639,0.04420,0.13035,0.02152,0.00000,0.00000,0.00031,0.00020,0.31445,0.63188,0.43549,0.09745,0.00000,0.40827,0.00000,0.00000,0.02443,0.12801,0.00000,4.25397,0.00000,4.82655,0.00000,0.00000,3.74186,0.30534,0.32413,0.12182,0.00000,0.00000,0.00209,0.00044,0.29328,0.60699,0.37591,0.20006,0.00000,0.55367,0.00000,0.00000,0.05552,0.37274,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66194,3.37245,1.47978,0.56071
212,142.159,0.00000,8.55290,0.00000,6.35856,0.00000,0.00000,3.24921,0.02822,0.10287,0.00781,0.00000,0.00000,0.00030,0.00007,1.69018,1.17614,0.91673,0.09614,0.00000,3.19508,0.00000,0.00000,0.08817,0.55929,0.00000,5.54365,0.00000,5.28615,0.00000,0.00000,3.59406,0.22220,0.25775,0.08762,0.00000,0.00000,0.00156,0.00033,0.71235,0.77774,0.53816,0.16888,0.00000,1.34609,0.00000,0.00000,0.06531,0.42870,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.91146,3.38810,3.87956,3.84254
213,142.016,0.00000,15.25512,0.00000,5.93027,0.00000,0.00000,3.80601,0.03298,0.18590,0.00851,0.00000,0.00000,0.00037,0.00004,1.52318,0.67920,0.61191,0.04700,0.00000,2.03661,0.00000,0.00000,0.09976,0.39126,0.00000,8.45709,0.00000,5.47939,0.00000,0.00000,3.65765,0.16543,0.23619,0.06389,0.00000,0.00000,0.00120,0.00024,0.95560,0.74817,0.56028,0.13232,0.00000,1.55325,0.00000,0.00000,0.07565,0.41747,0,5,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.18539,4.03339,2.86168,2.52764
214,141.833,0.00000,21.78779,0.00000,2.86880,0.00000,0.00000,1.83334,0.01756,2.66248,0.00173,0.00000,0.00000,0.00343,0.00006,0.00000,1.86929,4.15368,0.22891,0.00000,3.27614,0.00000,0.00000,1.03107,0.49633,0.00000,12.45630,0.00000,4.69621,0.00000,0.00000,3.11036,0.12107,0.96408,0.04524,0.00000,0.00000,0.00187,0.00019,0.66892,1.08451,1.63830,0.16129,0.00000,2.07011,0.00000,0.00000,0.36227,0.44113,0,7,0,3,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,24.65659,4.51511,6.25537,4.80353
215,142.561,0.00000,22.54302,0.00000,2.23650,0.00000,0.00000,4.45078,0.05076,0.00000,0.00287,0.00000,0.00000,0.33432,0.00006,0.00000,0.73839,2.43532,0.23645,0.00000,1.71169,0.00000,0.00000,3.88429,0.32559,0.00000,15.48232,0.00000,3.95830,0.00000,0.00000,3.51248,0.09998,0.67486,0.03253,0.00000,0.00000,0.10160,0.00015,0.46824,0.98067,1.87741,0.18384,0.00000,1.96259,0.00000,0.00000,1.41888,0.40646,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,24.77952,4.50441,3.74454,5.92157
216,143.414,0.00000,14.95026,0.00000,0.93032,0.00000,0.00000,4.97247,0.03668,0.00000,0.00186,0.00000,0.00000,0.00000,0.00011,0.00000,0.80409,3.00605,0.37118,0.00000,5.68940,0.00000,0.00000,0.00000,0.99364,0.00000,15.32270,0.00000,3.04990,0.00000,0.00000,3.95048,0.08099,0.47240,0.02333,0.00000,0.00000,0.07112,0.00014,0.32777,0.92770,2.21600,0.24004,0.00000,3.08063,0.00000,0.00000,0.99322,0.58262,0,8,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,15.88058,5.01101,4.18143,6.68304
217,144.551,0.00000,9.23155,0.00000,0.31202,0.00000,0.00000,0.00000,5.27371,0.00000,0.15586,0.00000,0.00000,0.00000,0.00047,0.00000,2.11108,4.03085,1.74943,0.00000,10.52056,0.00000,0.00000,0.00000,0.23528,0.00000,13.49535,0.00000,2.22854,0.00000,0.00000,2.76533,1.63880,0.33068,0.06309,0.00000,0.00000,0.04979,0.00024,0.22944,1.28271,2.76045,0.69286,0.00000,5.31261,0.00000,0.00000,0.69525,0.47842,0,7,0,2,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,9.54356,5.42957,7.89183,10.75584
218,145.655,0.00000,18.92307,0.00000,0.11833,0.00000,0.00000,0.00000,5.11629,0.00000,0.16513,0.00000,0.00000,0.00000,0.00080,0.00000,5.35334,0.77144,2.72644,0.00000,14.33803,0.00000,0.00000,0.00000,0.44524,0.00000,15.12367,0.00000,1.59547,0.00000,0.00000,1.93573,2.68205,0.23148,0.09370,0.00000,0.00000,0.03485,0.00041,0.16061,2.50390,2.16375,1.30293,0.00000,8.02024,0.00000,0.00000,0.48668,0.46846,0,8,0,1,0,0,1,2,0,0,0,0,0,0,0,2,2,1,0,5,0,0,0,0,19.04140,5.28142,8.85203,14.78327
219,146.459,0.00000,23.27524,0.00000,0.16302,0.00000,0.00000,0.00000,4.96267,0.00000,0.21410,0.00000,0.00000,0.00000,0.00096,0.00000,7.98262,1.01663,3.45330,0.00000,8.81523,0.00000,0.00000,0.00000,0.61376,0.00000,17.56914,0.00000,1.16574,0.00000,0.00000,1.35501,3.36624,0.16203,0.12982,0.00000,0.00000,0.02440,0.00057,0.11243,4.14752,1.81961,1.94804,0.00000,8.25874,0.00000,0.00000,0.34067,0.51205,0,8,0,1,0,0,1,2,0,0,0,0,0,0,0,3,1,1,0,5,0,0,0,0,23.43826,5.17677,12.45351,9.42899
220,147.211,0.00000,23.33535,0.00000,0.17227,0.00000,0.00000,0.00000,4.98931,0.00000,0.21354,0.00000,0.00000,0.00000,0.00087,0.00000,7.73357,1.32812,3.43504,0.00000,9.21727,0.00000,0.00000,0.00000,0.72664,0.00000,19.29900,0.00000,0.86770,0.00000,0.00000,0.94851,3.85316,0.11342,0.15494,0.00000,0.00000,0.01708,0.00066,0.07870,5.22333,1.67217,2.39414,0.00000,8.54630,0.00000,0.00000,0.23847,0.57643,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,4,1,2,0,6,0,0,0,0,23.50762,5.20285,12.49760,9.94391
221,148.264,0.00000,20.35843,0.00000,0.23985,0.00000,0.00000,0.00000,4.63733,0.00000,0.20529,0.00000,0.00000,0.00000,0.00125,0.00000,3.19664,1.93149,4.79935,0.00000,6.42167,0.00000,0.00000,0.00000,0.50904,0.00000,19.61683,0.00000,0.67935,0.00000,0.00000,0.66396,4.08841,0.07940,0.17004,0.00000,0.00000,0.01195,0.00084,0.05509,4.61533,1.74996,3.11570,0.00000,7.90891,0.00000,0.00000,0.16693,0.55621,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,2,0,5,0,0,0,0,20.59828,4.84262,9.92873,6.93071
222,149.152,0.00000,18.94539,0.00000,0.75073,0.00000,0.00000,0.00000,4.22758,0.00000,0.22583,0.00000,0.00000,0.00000,0.00060,0.00000,0.97274,2.93235,2.02459,0.00000,2.98839,0.00000,0.00000,0.00000,0.23240,0.00000,19.41540,0.00000,0.70076,0.00000,0.00000,0.46477,4.13016,0.05558,0.18678,0.00000,0.00000,0.00837,0.00076,0.03856,3.52255,2.10468,2.78837,0.00000,6.43276,0.00000,0.00000,0.11685,0.45907,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,2,0,4,0,0,0,0,19.69612,4.45341,5.93028,3.22079
223,149.377,0.00000,16.18439,0.00000,2.63740,0.00000,0.00000,0.00000,3.64343,0.00000,0.19156,0.00000,0.00000,0.38167,0.00030,0.00000,0.50037,1.98146,0.87701,0.00000,0.74470,0.00000,0.00000,0.00000,0.27958,0.00000,18.44610,0.00000,1.28175,0.00000,0.00000,0.32534,3.98414,0.03890,0.18821,0.00000,0.00000,0.12036,0.00063,0.02699,2.61590,2.06772,2.21496,0.00000,4.72634,0.00000,0.00000,0.08180,0.40522,0,8,0,1,0,0,0,3,0,0,0,0,0,0,0,2,2,2,0,3,0,0,0,0,18.82179,3.83499,3.74081,1.02428
224,149.600,0.00000,16.35297,0.00000,3.56537,0.00000,0.00000,4.44900,0.08957,0.00000,0.00590,0.00000,0.00000,0.01103,0.00003,0.00000,0.02395,0.04898,0.02847,0.00000,0.15886,0.00000,0.00000,0.52831,0.07721,0.00000,17.81816,0.00000,1.96684,0.00000,0.00000,1.56244,2.81577,0.02723,0.13352,0.00000,0.00000,0.08756,0.00045,0.01890,1.83831,1.46209,1.55901,0.00000,3.35609,0.00000,0.00000,0.21575,0.30682,0,8,0,1,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,19.91834,4.54447,0.11246,0.76437
225,149.935,0.00000,24.58909,0.00000,4.81348,0.00000,0.00000,5.34756,0.07437,0.00000,0.00528,0.00000,0.00000,0.00067,0.00012,0.00000,0.03627,0.04532,0.03525,0.00000,0.08713,0.00000,0.00000,0.17693,0.03334,0.00000,19.84944,0.00000,2.82083,0.00000,0.00000,2.69797,1.99335,0.01906,0.09505,0.00000,0.00000,0.06149,0.00035,0.01323,1.29770,1.03706,1.10188,0.00000,2.37540,0.00000,0.00000,0.20410,0.22477,0,8,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,29.40258,5.42721,0.11763,0.29740
226,150.102,0.00000,0.00000,0.00000,37.83204,0.00000,0.00000,4.75359,0.15757,0.00000,0.01200,0.00000,0.00000,0.00235,0.00092,0.07447,0.09400,0.08802,0.08730,0.00000,0.12369,0.00000,0.00000,0.20580,0.04097,0.00000,13.89461,0.00000,13.32419,0.00000,0.00000,3.31466,1.44262,0.01334,0.07013,0.00000,0.00000,0.04375,0.00052,0.03160,0.93659,0.75235,0.79751,0.00000,1.69989,0.00000,0.00000,0.20461,0.16963,0,7,0,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37.83204,4.92316,0.34705,0.37047
227,150.241,0.00000,0.00000,0.00000,28.57081,0.00000,0.00000,1.70963,0.04469,1.68543,0.00354,0.00000,0.00000,0.00722,0.00424,0.29327,0.29859,0.27376,0.27310,0.00000,0.19742,0.00000,0.00000,0.24118,0.05892,0.00000,9.72622,0.00000,17.89818,0.00000,0.00000,2.83315,1.02324,0.51497,0.05016,0.00000,0.00000,0.03279,0.00164,0.11010,0.74519,0.60877,0.64019,0.00000,1.24915,0.00000,0.00000,0.21558,0.13642,0,6,0,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.57081,3.44330,1.15019,0.49752
228,150.349,0.00000,11.17959,0.00000,4.93667,0.00000,0.00000,1.90279,0.03181,2.05969,0.00233,0.00000,0.00000,0.00282,0.00199,0.14849,0.20052,0.20047,0.16784,0.00000,0.54801,0.00000,0.00000,0.06015,0.14258,0.00000,10.16223,0.00000,14.00973,0.00000,0.00000,2.55404,0.72581,0.97839,0.03581,0.00000,0.00000,0.02380,0.00174,0.12162,0.58179,0.48628,0.49848,0.00000,1.03881,0.00000,0.00000,0.16895,0.13827,0,6,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.11626,3.99662,0.72213,0.75074
229,150.506,0.00000,7.40448,0.00000,4.67023,0.00000,0.00000,2.97085,0.03905,1.07643,0.00266,0.00000,0.00000,0.00034,0.00026,0.04724,0.08362,0.09410,0.05571,0.00000,0.99058,0.00000,0.00000,0.11046,0.24594,0.00000,9.33491,0.00000,11.20788,0.00000,0.00000,2.67908,0.51978,1.00780,0.02586,0.00000,0.00000,0.01676,0.00130,0.09930,0.43234,0.36863,0.36565,0.00000,1.02434,0.00000,0.00000,0.15141,0.17057,0,6,0,7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.07471,4.08899,0.28127,1.34698
230,150.699,0.00000,2.85131,0.00000,1.15317,0.00000,0.00000,2.27953,0.02001,2.37586,0.00088,0.00000,0.00000,0.00087,0.00035,0.38367,0.76683,1.18033,0.36917,0.00000,1.97022,0.00000,0.00000,0.24050,0.38828,0.00000,7.38983,0.00000,8.19147,0.00000,0.00000,2.55922,0.36985,1.41822,0.01837,0.00000,0.00000,0.01199,0.00101,0.18461,0.53268,0.61214,0.36671,0.00000,1.30810,0.00000,0.00000,0.17813,0.23588,0,5,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.00448,4.67629,2.70121,2.59899
231,150.752,0.00000,6.49238,0.00000,0.62580,0.00000,0.00000,2.59927,0.02335,2.16697,0.00059,0.00000,0.00000,0.00081,0.00008,1.10947,0.37861,0.90555,0.17928,0.00000,3.68669,0.00000,0.00000,0.57650,0.56898,0.00000,7.12059,0.00000,5.92177,0.00000,0.00000,2.57123,0.26590,1.64285,0.01303,0.00000,0.00000,0.00864,0.00073,0.46207,0.48646,0.70016,0.31048,0.00000,2.02168,0.00000,0.00000,0.29764,0.33581,0,5,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7.11818,4.79018,2.57381,4.83218
232,150.375,0.00000,13.10715,0.00000,0.07995,0.00000,0.00000,3.11437,0.03205,2.12281,0.00083,0.00000,0.00000,0.00303,0.00007,0.00000,0.55498,1.72597,0.24671,0.00000,2.10208,0.00000,0.00000,3.20818,0.33694,0.00000,8.91656,0.00000,4.16922,0.00000,0.00000,2.73418,0.19574,1.78684,0.00937,0.00000,0.00000,0.00696,0.00054,0.32345,0.50702,1.00791,0.29135,0.00000,2.04580,0.00000,0.00000,1.17080,0.33615,0,6,0,3,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,13.18709,5.27006,2.53076,5.64721
233,150.212,0.00000,0.00000,0.00000,18.60826,0.00000,0.00000,4.82562,0.02508,0.00000,0.00039,0.00000,0.00000,0.28421,0.00004,0.00000,0.47910,2.63144,0.28557,0.00000,0.81220,0.00000,0.00000,4.86011,0.14613,0.00000,6.24159,0.00000,8.50093,0.00000,0.00000,3.36161,0.14455,1.25079,0.00668,0.00000,0.00000,0.09013,0.00039,0.22641,0.49864,1.49497,0.28962,0.00000,1.67572,0.00000,0.00000,2.27760,0.27915,0,4,0,6,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,18.60826,4.85110,3.68037,5.81845
234,150.686,0.00000,0.00000,0.00000,15.72952,0.00000,0.00000,4.14304,0.07734,0.00000,0.00094,0.00000,0.00000,0.00000,0.00011,0.00000,0.47673,1.71445,0.35220,0.00000,6.74943,0.00000,0.00000,0.00000,0.28919,0.00000,4.36911,0.00000,10.66951,0.00000,0.00000,3.59604,0.12438,0.87555,0.00496,0.00000,0.00000,0.06309,0.00030,0.15849,0.49207,1.56081,0.30839,0.00000,3.19784,0.00000,0.00000,1.59432,0.28216,0,3,0,6,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,15.72952,4.22133,2.54350,7.03863
235,151.275,0.00000,0.00000,0.00000,12.28853,0.00000,0.00000,0.00000,4.98565,0.00000,0.07489,0.00000,0.00000,0.00000,0.00068,0.00000,2.77399,1.16024,1.94175,0.00000,5.95862,0.00000,0.00000,0.00000,0.15044,0.00000,3.05838,0.00000,11.15521,0.00000,0.00000,2.51723,1.58277,0.61288,0.02594,0.00000,0.00000,0.04416,0.00042,0.11094,1.17665,1.44064,0.79840,0.00000,4.02607,0.00000,0.00000,1.11602,0.24264,0,2,0,7,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,12.28853,5.06054,5.87667,6.10906
236,151.893,0.00000,0.00000,0.00000,15.04063,0.00000,0.00000,0.00000,5.65400,0.00000,0.11911,0.00000,0.00000,0.00000,0.00058,0.00000,2.74196,0.33642,0.80465,0.00000,9.92802,0.00000,0.00000,0.00000,0.26198,0.00000,2.14087,0.00000,12.32084,0.00000,0.00000,1.76206,2.80414,0.42902,0.05389,0.00000,0.00000,0.03091,0.00047,0.07766,1.64624,1.10938,0.80028,0.00000,5.79665,0.00000,0.00000,0.78122,0.24844,0,2,0,7,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,15.04063,5.77311,3.88362,10.18999
237,152.420,0.00000,0.00000,0.00000,18.09679,0.00000,0.00000,0.00000,4.59980,0.00000,0.10737,0.00000,0.00000,0.00000,0.00071,0.00000,4.41970,0.30602,1.67634,0.00000,8.98694,0.00000,0.00000,0.00000,0.45205,0.00000,1.49861,0.00000,14.05363,0.00000,0.00000,1.23344,3.34283,0.30031,0.06993,0.00000,0.00000,0.02164,0.00054,0.05436,2.47828,0.86837,1.06310,0.00000,6.75374,0.00000,0.00000,0.54685,0.30953,0,1,0,7,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,18.09679,4.70716,6.40276,9.43899
238,153.140,0.00000,0.00000,0.00000,15.29257,0.00000,0.00000,0.00000,4.63130,0.00000,0.10905,0.00000,0.00000,0.00000,0.00107,0.00000,6.25634,0.50374,2.67931,0.00000,7.99154,0.00000,0.00000,0.00000,0.49662,0.00000,1.04902,0.00000,14.42531,0.00000,0.00000,0.86341,3.72937,0.21022,0.08167,0.00000,0.00000,0.01515,0.00070,0.03805,3.61170,0.75898,1.54796,0.00000,7.12508,0.00000,0.00000,0.38280,0.36565,0,1,0,7,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,5,0,0,0,0,15.29257,4.74036,9.44046,8.48817
